gridnum,model,iterations,score
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
102,dual,0,-1
102,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
103,dual,0,-1
103,mc,0,-1
